date,open,high,low,close,volume,weekday
2015-01-01 00:00:00+05:30,1283.5,1283.5,1270.5,1272.78,366830,3
2015-01-02 00:00:00+05:30,1275.5,1295.47,1275.3,1289.72,925740,4
2015-01-05 00:00:00+05:30,1290.5,1299.95,1262.33,1270.13,1754242,0
2015-01-06 00:00:00+05:30,1264.55,1264.55,1220.0,1223.3,2423784,1
2015-01-07 00:00:00+05:30,1235.0,1239.58,1203.72,1208.85,2636332,2
2015-01-08 00:00:00+05:30,1221.2,1224.5,1210.28,1221.9,1565408,3
2015-01-09 00:00:00+05:30,1227.5,1259.95,1225.0,1256.15,3197642,4
2015-01-12 00:00:00+05:30,1258.5,1264.0,1240.13,1254.85,1596006,0
2015-01-13 00:00:00+05:30,1260.0,1265.2,1240.05,1248.95,1468432,1
2015-01-14 00:00:00+05:30,1258.0,1265.9,1250.25,1260.97,1787096,2
2015-01-15 00:00:00+05:30,1266.5,1290.88,1261.63,1269.55,5009920,3
2015-01-16 00:00:00+05:30,1271.85,1272.5,1242.15,1266.08,5293830,4
2015-01-19 00:00:00+05:30,1268.0,1275.5,1251.5,1255.5,1135074,0
2015-01-20 00:00:00+05:30,1260.0,1265.0,1241.63,1250.22,2058566,1
2015-01-21 00:00:00+05:30,1261.0,1261.0,1244.13,1256.9,2310480,2
2015-01-22 00:00:00+05:30,1258.25,1260.63,1247.75,1256.78,2113214,3
2015-01-23 00:00:00+05:30,1257.0,1266.03,1248.05,1251.8,3150380,4
2015-01-27 00:00:00+05:30,1256.18,1257.5,1244.78,1251.03,2738736,1
2015-01-28 00:00:00+05:30,1251.5,1272.45,1251.45,1269.8,3121980,2
2015-01-29 00:00:00+05:30,1269.0,1284.35,1256.45,1272.33,3734392,3
2015-01-30 00:00:00+05:30,1280.35,1287.5,1235.0,1241.03,5817402,4
2015-02-02 00:00:00+05:30,1241.0,1260.72,1231.03,1257.1,3181802,0
2015-02-03 00:00:00+05:30,1255.83,1282.5,1253.55,1279.13,2345054,1
2015-02-04 00:00:00+05:30,1284.0,1285.85,1251.05,1257.15,2245418,2
2015-02-05 00:00:00+05:30,1260.0,1295.85,1259.5,1276.2,4530168,3
2015-02-06 00:00:00+05:30,1276.5,1297.4,1275.43,1287.88,2136416,4
