date,open,high,low,close,volume,weekday
2015-01-01 00:00:00+05:30,135.79,137.47,134.12,134.93,2884193,3
2015-01-02 00:00:00+05:30,134.53,137.13,134.34,135.45,2746385,4
2015-01-05 00:00:00+05:30,136.09,136.3,132.59,133.11,3931631,0
2015-01-06 00:00:00+05:30,133.03,133.03,126.93,128.89,5004935,1
2015-01-07 00:00:00+05:30,128.7,131.54,127.59,130.67,3207861,2
2015-01-08 00:00:00+05:30,131.85,133.07,128.59,131.25,4741829,3
2015-01-09 00:00:00+05:30,132.74,134.63,127.77,129.7,5527553,4
2015-01-12 00:00:00+05:30,130.41,130.73,128.07,129.03,1977485,0
2015-01-13 00:00:00+05:30,129.48,132.98,129.26,132.22,3228566,1
2015-01-14 00:00:00+05:30,133.3,133.9,130.23,131.3,2839523,2
2015-01-15 00:00:00+05:30,132.31,133.03,130.99,131.99,1832274,3
2015-01-16 00:00:00+05:30,131.59,135.23,130.39,133.78,3776454,4
2015-01-19 00:00:00+05:30,134.21,136.74,134.1,134.92,2691009,0
2015-01-20 00:00:00+05:30,134.55,135.67,132.99,133.5,2281134,1
2015-01-21 00:00:00+05:30,133.63,138.22,132.45,137.53,5325485,2
2015-01-22 00:00:00+05:30,138.67,142.7,138.67,141.26,8145111,3
2015-01-23 00:00:00+05:30,142.65,144.53,139.72,140.63,4048824,4
2015-01-27 00:00:00+05:30,140.85,142.22,138.97,141.27,3203666,1
2015-01-28 00:00:00+05:30,139.94,141.6,136.89,138.06,3373718,2
2015-01-29 00:00:00+05:30,138.07,138.31,132.65,134.25,7275812,3
2015-01-30 00:00:00+05:30,135.5,137.75,131.32,133.66,3821741,4
2015-02-02 00:00:00+05:30,133.85,134.62,131.38,132.41,2792753,0
2015-02-03 00:00:00+05:30,133.08,135.94,131.55,132.61,3600167,1
2015-02-04 00:00:00+05:30,133.55,134.18,129.03,129.47,4615068,2
2015-02-05 00:00:00+05:30,130.37,132.09,127.82,129.23,2647628,3
2015-02-06 00:00:00+05:30,129.78,130.21,126.22,126.85,3040226,4
2015-02-09 00:00:00+05:30,127.41,131.85,127.39,129.69,3854276,0
2015-02-10 00:00:00+05:30,128.59,138.89,128.59,136.43,12870314,1
2015-02-11 00:00:00+05:30,138.73,138.92,133.93,137.15,5326794,2
2015-02-12 00:00:00+05:30,137.63,140.3,136.74,138.37,5442489,3
2015-02-13 00:00:00+05:30,138.67,139.55,136.92,138.92,3258702,4
2015-02-16 00:00:00+05:30,139.55,140.28,136.33,136.83,3805685,0
2015-02-18 00:00:00+05:30,136.98,139.2,135.27,136.22,2428515,2
2015-02-19 00:00:00+05:30,136.8,143.11,136.3,142.63,5608899,3
2015-02-20 00:00:00+05:30,143.63,144.28,140.18,141.33,3272844,4
2015-02-23 00:00:00+05:30,141.9,141.99,137.93,138.53,1868732,0
2015-02-24 00:00:00+05:30,139.08,139.08,134.07,135.13,2912322,1
2015-02-25 00:00:00+05:30,135.65,136.59,132.17,134.52,4696439,2
2015-02-26 00:00:00+05:30,135.37,135.37,129.94,133.69,4465301,3
2015-02-27 00:00:00+05:30,134.22,137.2,132.12,135.79,5575269,4
2015-03-02 00:00:00+05:30,137.78,139.85,136.05,139.27,4359837,0
2015-03-03 00:00:00+05:30,139.85,139.85,137.48,138.74,2676105,1
2015-03-04 00:00:00+05:30,139.54,141.27,135.99,137.01,4206891,2
2015-03-05 00:00:00+05:30,137.48,144.31,136.33,143.03,6339317,3
2015-03-09 00:00:00+05:30,143.11,147.51,140.59,141.54,6046865,0
2015-03-10 00:00:00+05:30,142.22,143.7,141.08,141.95,3096203,1
2015-03-11 00:00:00+05:30,141.93,146.58,140.0,144.28,4632065,2
2015-03-12 00:00:00+05:30,144.58,146.93,142.83,145.93,3865419,3
2015-03-13 00:00:00+05:30,146.61,150.93,144.03,147.21,8412881,4
2015-03-16 00:00:00+05:30,147.26,147.82,141.08,143.67,7309799,0
2015-03-17 00:00:00+05:30,145.13,146.43,144.0,145.5,8557880,1
2015-03-18 00:00:00+05:30,146.07,148.73,144.3,144.89,3131789,2
2015-03-19 00:00:00+05:30,146.35,148.73,146.07,147.87,4737168,3
2015-03-20 00:00:00+05:30,148.15,149.6,144.31,145.13,3421715,4
