date,open,high,low,close,volume,weekday
2015-01-01 00:00:00+05:30,619.0,621.9,615.05,618.53,713338,3
2015-01-02 00:00:00+05:30,615.13,621.85,611.25,612.33,1279856,4
2015-01-05 00:00:00+05:30,610.05,624.0,608.5,609.23,1456708,0
2015-01-06 00:00:00+05:30,607.5,612.17,600.5,605.83,2579114,1
2015-01-07 00:00:00+05:30,606.0,615.7,601.25,612.08,2189814,2
2015-01-08 00:00:00+05:30,615.0,623.38,615.0,618.8,1672412,3
2015-01-09 00:00:00+05:30,621.4,623.0,612.6,619.1,1532294,4
2015-01-12 00:00:00+05:30,617.15,618.9,608.5,616.5,897684,0
2015-01-13 00:00:00+05:30,615.0,630.55,615.0,624.4,1478978,1
2015-01-14 00:00:00+05:30,622.65,631.25,612.23,618.48,2831716,2
2015-01-15 00:00:00+05:30,629.5,647.0,626.7,639.05,2859036,3
2015-01-16 00:00:00+05:30,638.5,656.43,637.28,652.3,2131084,4
2015-01-19 00:00:00+05:30,652.45,667.5,648.0,666.1,1362458,0
2015-01-20 00:00:00+05:30,666.6,669.5,657.65,662.63,1838290,1
2015-01-21 00:00:00+05:30,669.0,670.0,657.53,662.53,1391960,2
2015-01-22 00:00:00+05:30,662.5,668.05,657.5,664.98,1815350,3
2015-01-23 00:00:00+05:30,668.0,687.83,665.65,680.95,4563196,4
2015-01-27 00:00:00+05:30,679.83,680.0,656.55,662.23,2382932,1
2015-01-28 00:00:00+05:30,662.23,667.0,651.5,658.15,1659912,2
2015-01-29 00:00:00+05:30,658.25,659.98,641.2,648.4,2952528,3
2015-01-30 00:00:00+05:30,650.5,650.95,630.0,632.55,1628740,4
2015-02-02 00:00:00+05:30,632.65,642.48,616.8,620.6,1455970,0
2015-02-03 00:00:00+05:30,621.05,624.48,596.05,599.6,4694416,1
2015-02-04 00:00:00+05:30,601.45,609.95,600.0,605.48,1828968,2
2015-02-05 00:00:00+05:30,605.5,607.63,587.63,589.85,4854858,3
2015-02-06 00:00:00+05:30,588.55,590.1,571.5,574.88,4184102,4
2015-02-09 00:00:00+05:30,566.5,567.2,553.15,556.7,5283110,0
2015-02-10 00:00:00+05:30,554.55,576.38,551.0,570.1,4016676,1
2015-02-11 00:00:00+05:30,571.2,576.38,561.5,566.7,2159236,2
2015-02-12 00:00:00+05:30,573.42,577.2,565.85,567.23,2265072,3
2015-02-13 00:00:00+05:30,567.0,599.5,561.8,596.28,5989004,4
2015-02-16 00:00:00+05:30,599.83,614.0,588.3,605.23,4291626,0
2015-02-18 00:00:00+05:30,606.0,621.0,604.03,614.1,3603180,2
2015-02-19 00:00:00+05:30,618.5,629.48,610.5,624.95,2829468,3
2015-02-20 00:00:00+05:30,628.35,632.73,621.0,626.0,1295648,4
2015-02-23 00:00:00+05:30,627.92,637.25,624.03,630.63,2705104,0
2015-02-24 00:00:00+05:30,630.5,634.5,622.67,629.35,1833458,1
2015-02-25 00:00:00+05:30,630.0,640.6,630.0,633.55,1399182,2
2015-02-26 00:00:00+05:30,633.5,634.98,622.48,624.8,4445506,3
2015-02-27 00:00:00+05:30,627.95,644.0,625.08,640.25,2313528,4
2015-03-02 00:00:00+05:30,647.55,654.4,629.28,639.08,2758186,0
2015-03-03 00:00:00+05:30,629.0,629.0,609.78,615.83,2632558,1
2015-03-04 00:00:00+05:30,627.5,630.33,602.6,605.55,2727706,2
2015-03-05 00:00:00+05:30,609.5,616.78,602.0,614.33,1604900,3
2015-03-09 00:00:00+05:30,612.0,614.4,600.5,603.4,1868972,0
2015-03-10 00:00:00+05:30,605.1,622.25,605.1,614.13,1823950,1
2015-03-11 00:00:00+05:30,612.35,632.75,609.1,630.15,1966554,2
2015-03-12 00:00:00+05:30,630.15,630.63,616.63,620.58,1995764,3
2015-03-13 00:00:00+05:30,626.5,626.5,610.25,613.88,1215886,4
2015-03-16 00:00:00+05:30,616.0,616.0,603.78,609.88,1130904,0
2015-03-17 00:00:00+05:30,612.63,619.13,602.88,616.13,5156560,1
2015-03-18 00:00:00+05:30,615.03,616.45,605.0,607.75,1164304,2
2015-03-19 00:00:00+05:30,614.0,615.92,600.5,603.7,1550130,3
2015-03-20 00:00:00+05:30,602.5,602.5,577.2,582.65,3144054,4
2015-03-23 00:00:00+05:30,586.23,600.0,579.13,592.75,2470122,0
2015-03-24 00:00:00+05:30,587.5,611.67,587.1,596.03,2037534,1
2015-03-25 00:00:00+05:30,596.03,607.5,596.03,605.17,1495138,2
