date,open,high,low,close,volume,weekday
2015-01-01 00:00:00+05:30,53.9,56.0,53.3,55.7,667153,3
2015-01-02 00:00:00+05:30,55.9,56.45,54.9,55.1,814013,4
2015-01-05 00:00:00+05:30,55.1,55.25,53.25,53.45,565631,0
2015-01-06 00:00:00+05:30,52.75,53.25,51.35,51.5,1689789,1
2015-01-07 00:00:00+05:30,52.0,52.1,50.75,50.95,563245,2
2015-01-08 00:00:00+05:30,51.6,52.4,50.75,51.15,826421,3
2015-01-09 00:00:00+05:30,51.6,51.9,50.4,50.55,782500,4
2015-01-12 00:00:00+05:30,50.95,50.95,49.5,49.65,748346,0
2015-01-13 00:00:00+05:30,50.1,50.1,48.6,48.8,1196894,1
2015-01-14 00:00:00+05:30,48.95,49.0,47.3,47.6,1807857,2
2015-01-15 00:00:00+05:30,48.1,48.3,47.0,47.25,2006326,3
2015-01-16 00:00:00+05:30,47.05,47.95,46.75,46.9,1345862,4
2015-01-19 00:00:00+05:30,46.7,47.65,46.7,47.1,830972,0
2015-01-20 00:00:00+05:30,47.2,47.95,47.15,47.55,1578800,1
2015-01-21 00:00:00+05:30,47.75,48.95,47.7,47.9,2399043,2
2015-01-22 00:00:00+05:30,47.7,48.5,47.6,47.75,436667,3
2015-01-23 00:00:00+05:30,48.25,49.2,47.9,48.6,1487221,4
2015-01-27 00:00:00+05:30,48.9,48.9,47.5,47.7,440557,1
2015-01-28 00:00:00+05:30,47.65,47.65,46.0,46.2,592282,2
2015-01-29 00:00:00+05:30,46.0,46.85,44.55,44.8,1399919,3
2015-01-30 00:00:00+05:30,45.0,45.8,44.95,45.3,1403420,4
2015-02-02 00:00:00+05:30,45.3,46.3,45.25,45.9,2017781,0
2015-02-03 00:00:00+05:30,46.4,47.45,46.2,46.75,1222067,1
2015-02-04 00:00:00+05:30,46.85,49.3,46.65,48.4,3328585,2
2015-02-05 00:00:00+05:30,48.9,49.8,48.2,48.55,1211113,3
2015-02-06 00:00:00+05:30,49.9,49.9,49.0,49.25,1336890,4
2015-02-09 00:00:00+05:30,49.1,49.35,48.4,48.6,557546,0
2015-02-10 00:00:00+05:30,48.7,50.3,48.7,49.55,1472798,1
2015-02-11 00:00:00+05:30,51.8,52.9,49.3,49.5,3440830,2
2015-02-12 00:00:00+05:30,49.9,50.4,49.5,49.8,836621,3
2015-02-13 00:00:00+05:30,49.85,50.1,48.1,48.65,1917221,4
2015-02-16 00:00:00+05:30,49.0,49.05,47.6,47.75,811790,0
2015-02-18 00:00:00+05:30,48.0,48.85,47.7,48.25,592274,2
2015-02-19 00:00:00+05:30,48.8,48.8,47.7,47.95,1046697,3
2015-02-20 00:00:00+05:30,48.2,48.4,47.65,47.85,593278,4
2015-02-23 00:00:00+05:30,48.6,48.6,47.5,47.7,793294,0
2015-02-24 00:00:00+05:30,48.0,48.1,47.25,47.9,592008,1
2015-02-25 00:00:00+05:30,47.9,48.0,47.7,47.9,860734,2
2015-02-26 00:00:00+05:30,48.05,48.05,47.9,47.95,994357,3
2015-02-27 00:00:00+05:30,48.15,48.4,47.3,47.95,716037,4
2015-03-02 00:00:00+05:30,47.6,47.65,46.7,46.75,544527,0
2015-03-03 00:00:00+05:30,46.9,48.5,46.7,48.35,915901,1
2015-03-04 00:00:00+05:30,49.0,49.85,48.6,49.5,1389998,2
2015-03-05 00:00:00+05:30,49.15,50.9,49.15,49.95,1160620,3
2015-03-09 00:00:00+05:30,49.7,49.8,48.35,48.65,630788,0
2015-03-10 00:00:00+05:30,48.95,49.5,48.4,48.95,421570,1
2015-03-11 00:00:00+05:30,49.0,49.5,47.55,47.75,399505,2
2015-03-12 00:00:00+05:30,48.3,48.4,47.4,47.5,1262059,3
2015-03-13 00:00:00+05:30,48.0,48.35,47.0,47.15,469593,4
2015-03-16 00:00:00+05:30,47.45,47.8,46.35,46.5,522339,0
2015-03-17 00:00:00+05:30,46.9,47.75,46.6,47.55,548298,1
2015-03-18 00:00:00+05:30,46.2,46.9,46.05,46.15,659605,2
2015-03-19 00:00:00+05:30,46.3,46.6,44.85,45.15,518833,3
2015-03-20 00:00:00+05:30,45.0,45.1,44.25,44.45,472367,4
2015-03-23 00:00:00+05:30,44.55,45.1,44.5,44.6,399811,0
2015-03-24 00:00:00+05:30,44.85,45.0,44.55,44.7,435996,1
2015-03-25 00:00:00+05:30,44.5,44.75,43.25,43.4,344397,2
2015-03-26 00:00:00+05:30,43.0,43.5,42.6,42.8,353794,3
2015-03-27 00:00:00+05:30,42.75,43.0,42.1,42.45,611021,4
2015-03-30 00:00:00+05:30,43.0,45.0,42.9,44.6,665059,0
2015-03-31 00:00:00+05:30,45.35,47.0,45.25,46.65,1022957,1
2015-04-01 00:00:00+05:30,46.75,47.5,46.15,47.15,657422,2
2015-04-06 00:00:00+05:30,47.5,48.45,47.4,47.75,329380,0
2015-04-07 00:00:00+05:30,48.0,48.6,46.85,47.4,1480340,1
2015-04-08 00:00:00+05:30,47.6,47.75,47.1,47.3,904620,2
2015-04-09 00:00:00+05:30,47.6,47.8,46.95,47.1,576335,3
2015-04-10 00:00:00+05:30,47.15,47.75,47.1,47.25,541530,4
2015-04-13 00:00:00+05:30,47.5,48.2,47.25,47.45,1305566,0
2015-04-15 00:00:00+05:30,47.9,49.1,47.6,48.0,1168869,2
2015-04-16 00:00:00+05:30,48.2,48.4,47.05,47.15,304410,3
2015-04-17 00:00:00+05:30,47.45,48.75,47.1,47.85,1935722,4
2015-04-20 00:00:00+05:30,48.05,48.15,45.9,46.35,864861,0
2015-04-21 00:00:00+05:30,46.6,48.0,46.35,47.05,1036917,1
2015-04-22 00:00:00+05:30,47.15,47.95,46.8,47.15,722941,2
2015-04-23 00:00:00+05:30,47.75,48.0,46.8,46.9,817873,3
2015-04-24 00:00:00+05:30,47.15,47.3,46.2,46.35,317136,4
2015-04-27 00:00:00+05:30,47.5,47.8,46.0,46.2,777774,0
2015-04-28 00:00:00+05:30,46.15,46.55,45.4,45.65,810237,1
2015-04-29 00:00:00+05:30,45.7,47.9,45.7,47.35,802325,2
2015-04-30 00:00:00+05:30,47.6,47.85,46.95,47.5,815697,3
2015-05-04 00:00:00+05:30,47.75,48.25,47.1,47.7,1036743,0
2015-05-05 00:00:00+05:30,47.7,48.0,47.15,47.4,2143861,1
2015-05-06 00:00:00+05:30,47.65,49.25,47.25,48.2,2290992,2
2015-05-07 00:00:00+05:30,48.45,48.95,47.25,48.5,1871399,3
2015-05-08 00:00:00+05:30,48.75,49.75,48.25,48.6,1777440,4
2015-05-11 00:00:00+05:30,48.7,50.7,48.7,50.3,1250635,0
2015-05-12 00:00:00+05:30,50.65,50.9,49.15,50.25,1025068,1
2015-05-13 00:00:00+05:30,50.6,50.75,49.25,49.5,2274627,2
2015-05-14 00:00:00+05:30,49.5,50.25,49.15,49.45,541552,3
2015-05-15 00:00:00+05:30,49.55,49.95,49.3,49.75,1070405,4
2015-05-18 00:00:00+05:30,50.1,50.4,49.65,49.9,645571,0
2015-05-19 00:00:00+05:30,50.25,50.25,49.35,49.45,717526,1
2015-05-20 00:00:00+05:30,49.7,49.7,49.35,49.45,861909,2
2015-05-21 00:00:00+05:30,49.5,49.7,47.8,48.45,1207970,3
2015-05-22 00:00:00+05:30,48.5,49.0,48.4,48.8,1166225,4
2015-05-25 00:00:00+05:30,48.85,49.4,48.3,48.55,1130148,0
2015-05-26 00:00:00+05:30,48.7,48.8,48.1,48.2,272622,1
2015-05-27 00:00:00+05:30,48.75,48.85,48.0,48.5,269398,2
2015-05-28 00:00:00+05:30,48.45,48.55,47.55,48.1,179443,3
2015-05-29 00:00:00+05:30,48.25,48.65,48.2,48.45,305907,4
2015-06-01 00:00:00+05:30,49.45,49.45,48.0,48.3,723325,0
2015-06-02 00:00:00+05:30,48.55,49.75,48.0,48.15,915763,1
2015-06-03 00:00:00+05:30,48.3,48.6,44.1,45.7,850359,2
2015-06-04 00:00:00+05:30,45.9,45.9,43.2,43.6,829701,3
2015-06-05 00:00:00+05:30,43.7,43.95,43.2,43.45,475770,4
2015-06-08 00:00:00+05:30,43.5,43.7,41.3,41.6,648390,0
2015-06-09 00:00:00+05:30,41.55,41.65,40.25,40.45,678573,1
2015-06-10 00:00:00+05:30,40.5,41.3,40.15,40.25,894981,2
2015-06-11 00:00:00+05:30,41.2,44.4,40.9,41.65,3055107,3
2015-06-12 00:00:00+05:30,41.0,42.5,40.75,40.9,1148585,4
2015-06-15 00:00:00+05:30,41.15,41.6,40.6,41.2,481735,0
2015-06-16 00:00:00+05:30,41.5,41.8,41.0,41.35,654582,1
2015-06-17 00:00:00+05:30,41.6,43.0,41.1,42.3,1280593,2
2015-06-18 00:00:00+05:30,42.4,42.8,41.7,41.95,449159,3
2015-06-19 00:00:00+05:30,42.1,43.25,42.05,42.95,879061,4
2015-06-22 00:00:00+05:30,42.95,43.35,42.65,42.9,1500161,0
2015-06-23 00:00:00+05:30,42.7,43.35,41.9,42.4,1657431,1
2015-06-24 00:00:00+05:30,42.7,44.55,41.1,41.8,3348307,2
2015-06-25 00:00:00+05:30,41.8,41.8,40.85,41.1,1186325,3
2015-06-26 00:00:00+05:30,41.15,41.15,40.6,40.79,566897,4
2015-06-29 00:00:00+05:30,40.7,40.7,39.7,39.85,774451,0
2015-06-30 00:00:00+05:30,40.2,40.4,39.75,40.0,928696,1
2015-07-01 00:00:00+05:30,40.1,41.5,39.85,40.0,2790795,2
2015-07-02 00:00:00+05:30,40.25,40.7,39.6,39.7,1176543,3
2015-07-03 00:00:00+05:30,39.85,40.6,39.54,39.75,846526,4
2015-07-06 00:00:00+05:30,39.29,40.29,38.9,40.0,1155039,0
2015-07-07 00:00:00+05:30,40.0,40.2,39.4,39.54,887995,1
2015-07-08 00:00:00+05:30,39.0,39.5,38.4,38.85,1481172,2
2015-07-09 00:00:00+05:30,38.9,40.45,38.5,40.0,1554719,3
2015-07-10 00:00:00+05:30,40.15,40.4,39.0,39.1,612723,4
2015-07-13 00:00:00+05:30,39.25,39.29,38.54,38.65,874275,0
2015-07-14 00:00:00+05:30,38.65,38.9,38.29,38.35,679529,1
2015-07-15 00:00:00+05:30,38.65,39.4,38.5,39.2,617488,2
2015-07-16 00:00:00+05:30,39.4,39.5,38.7,38.95,457192,3
2015-07-17 00:00:00+05:30,38.9,39.75,38.6,39.1,568387,4
2015-07-20 00:00:00+05:30,39.0,39.29,38.65,38.75,371113,0
2015-07-21 00:00:00+05:30,38.85,39.25,38.1,38.25,747024,1
2015-07-22 00:00:00+05:30,38.04,38.79,37.54,38.04,2768955,2
2015-07-23 00:00:00+05:30,38.0,38.4,37.6,37.7,838162,3
2015-07-24 00:00:00+05:30,37.79,38.04,37.1,37.2,854686,4
2015-07-27 00:00:00+05:30,37.25,37.29,36.35,36.45,456327,0
2015-07-28 00:00:00+05:30,36.7,36.75,35.54,35.65,751242,1
2015-07-29 00:00:00+05:30,35.75,36.4,35.7,36.1,413750,2
2015-07-30 00:00:00+05:30,36.25,36.29,35.29,35.5,617327,3
2015-07-31 00:00:00+05:30,35.65,36.04,35.25,35.45,844089,4
2015-08-03 00:00:00+05:30,35.5,36.1,34.9,35.0,1244037,0
2015-08-04 00:00:00+05:30,35.2,37.79,35.2,37.15,1167797,1
2015-08-05 00:00:00+05:30,37.7,40.2,37.65,38.7,2733975,2
2015-08-06 00:00:00+05:30,39.0,39.79,38.7,39.25,756873,3
2015-08-07 00:00:00+05:30,39.0,40.0,38.4,38.5,759589,4
2015-08-10 00:00:00+05:30,38.7,39.4,38.04,38.15,1072067,0
2015-08-11 00:00:00+05:30,38.35,39.25,37.75,38.1,1979360,1
2015-08-12 00:00:00+05:30,38.0,38.65,36.15,36.5,837684,2
2015-08-13 00:00:00+05:30,35.9,35.95,32.79,32.95,3410995,3
2015-08-14 00:00:00+05:30,33.04,33.6,31.35,31.6,3974176,4
2015-08-17 00:00:00+05:30,31.7,32.75,31.15,32.45,1467603,0
2015-08-18 00:00:00+05:30,32.75,33.6,32.25,32.54,1199018,1
2015-08-19 00:00:00+05:30,32.7,32.79,31.85,32.1,923339,2
2015-08-20 00:00:00+05:30,32.0,32.15,30.8,31.25,1119974,3
2015-08-21 00:00:00+05:30,30.75,30.85,30.1,30.4,2158808,4
2015-08-24 00:00:00+05:30,30.0,30.6,29.15,29.55,1383729,0
2015-08-25 00:00:00+05:30,30.0,30.0,28.0,29.3,896902,1
2015-08-26 00:00:00+05:30,29.4,30.2,29.0,29.7,842548,2
2015-08-27 00:00:00+05:30,30.4,30.8,28.8,29.05,1510710,3
2015-08-28 00:00:00+05:30,29.65,31.65,29.65,30.8,1971290,4
2015-08-31 00:00:00+05:30,30.8,32.9,30.5,32.29,3028759,0
2015-09-01 00:00:00+05:30,31.95,33.45,31.5,32.25,2103675,1
2015-09-02 00:00:00+05:30,32.5,33.2,32.15,32.35,1798403,2
2015-09-03 00:00:00+05:30,32.7,33.54,32.25,33.25,1680543,3
2015-09-04 00:00:00+05:30,33.15,33.2,31.3,32.65,2133985,4
2015-09-07 00:00:00+05:30,32.9,34.1,32.45,33.54,1907941,0
2015-09-08 00:00:00+05:30,33.79,34.29,33.29,33.79,1381364,1
2015-09-09 00:00:00+05:30,34.5,35.2,34.2,34.54,3591318,2
2015-09-10 00:00:00+05:30,33.85,35.15,32.9,35.0,2491558,3
2015-09-11 00:00:00+05:30,35.25,35.54,34.79,35.29,1768780,4
2015-09-14 00:00:00+05:30,35.45,37.15,35.29,37.0,3701892,0
