date,open,high,low,close,volume,weekday
2015-01-01 00:00:00+05:30,68.5,70.25,67.75,69.34,65232,3
2015-01-02 00:00:00+05:30,68.7,72.7,68.7,70.5,198386,4
2015-01-05 00:00:00+05:30,70.15,73.55,69.65,71.15,246320,0
2015-01-06 00:00:00+05:30,71.45,71.45,68.0,68.15,134532,1
2015-01-07 00:00:00+05:30,67.5,69.9,66.5,66.7,98115,2
2015-01-08 00:00:00+05:30,69.7,70.15,67.25,69.2,116753,3
2015-01-09 00:00:00+05:30,69.45,69.8,67.4,67.9,55215,4
2015-01-12 00:00:00+05:30,68.0,69.9,68.0,68.7,63552,0
2015-01-13 00:00:00+05:30,68.9,69.75,67.0,67.25,67971,1
2015-01-14 00:00:00+05:30,67.15,68.0,66.55,67.2,73173,2
2015-01-15 00:00:00+05:30,67.25,69.25,67.25,68.8,97793,3
2015-01-16 00:00:00+05:30,68.8,68.8,66.34,66.75,65580,4
2015-01-19 00:00:00+05:30,67.0,69.0,66.8,67.2,93621,0
2015-01-20 00:00:00+05:30,67.55,69.9,67.4,68.84,152374,1
2015-01-21 00:00:00+05:30,68.8,70.0,67.09,67.4,80809,2
2015-01-22 00:00:00+05:30,67.5,68.34,66.5,66.84,69319,3
2015-01-23 00:00:00+05:30,66.84,68.0,66.05,66.45,69736,4
2015-01-27 00:00:00+05:30,66.45,68.3,66.05,66.59,106886,1
2015-01-28 00:00:00+05:30,66.59,68.4,66.0,67.55,101219,2
2015-01-29 00:00:00+05:30,72.0,77.0,69.7,70.2,890976,3
2015-01-30 00:00:00+05:30,70.59,70.95,67.45,67.75,181620,4
2015-02-02 00:00:00+05:30,68.0,70.3,67.8,68.2,195717,0
2015-02-03 00:00:00+05:30,68.25,69.5,67.0,67.9,95951,1
2015-02-04 00:00:00+05:30,68.09,68.95,66.8,67.09,81205,2
2015-02-05 00:00:00+05:30,66.4,67.8,65.15,65.9,79000,3
2015-02-06 00:00:00+05:30,65.4,65.75,63.25,63.9,67702,4
2015-02-09 00:00:00+05:30,63.9,64.9,62.55,63.2,199397,0
2015-02-10 00:00:00+05:30,61.85,67.4,60.6,61.95,87668,1
2015-02-11 00:00:00+05:30,64.75,64.75,62.1,62.75,78694,2
2015-02-12 00:00:00+05:30,62.6,66.3,62.6,65.15,77373,3
2015-02-13 00:00:00+05:30,65.8,65.95,63.0,63.9,46022,4
2015-02-16 00:00:00+05:30,63.9,66.9,63.3,65.5,133259,0
2015-02-18 00:00:00+05:30,66.34,66.34,63.7,64.0,84735,2
2015-02-19 00:00:00+05:30,64.0,64.9,59.75,62.0,130454,3
2015-02-20 00:00:00+05:30,61.5,63.8,61.4,62.5,115740,4
2015-02-23 00:00:00+05:30,65.9,68.0,63.5,64.8,487137,0
2015-02-24 00:00:00+05:30,64.65,67.5,64.45,66.7,282707,1
2015-02-25 00:00:00+05:30,66.5,68.5,65.2,66.4,318321,2
2015-02-26 00:00:00+05:30,66.5,67.0,65.0,65.59,96322,3
2015-02-27 00:00:00+05:30,65.65,69.9,65.65,68.7,320641,4
2015-03-02 00:00:00+05:30,68.3,68.59,65.7,66.65,51453,0
2015-03-03 00:00:00+05:30,66.8,69.9,66.45,68.75,125250,1
2015-03-04 00:00:00+05:30,69.0,69.59,67.15,67.65,114976,2
2015-03-05 00:00:00+05:30,66.25,67.8,65.2,65.45,77057,3
2015-03-09 00:00:00+05:30,65.05,66.09,64.0,64.25,44807,0
2015-03-10 00:00:00+05:30,64.0,65.25,63.5,63.8,57787,1
2015-03-11 00:00:00+05:30,63.05,64.7,63.05,63.8,379366,2
2015-03-12 00:00:00+05:30,63.75,65.65,63.75,64.55,41006,3
2015-03-13 00:00:00+05:30,64.55,64.9,63.0,63.55,56833,4
2015-03-16 00:00:00+05:30,64.95,65.5,63.7,64.59,51894,0
2015-03-17 00:00:00+05:30,64.09,64.59,59.9,62.05,189934,1
2015-03-18 00:00:00+05:30,62.4,62.6,61.0,61.25,100011,2
2015-03-19 00:00:00+05:30,62.75,62.75,60.5,61.0,54727,3
2015-03-20 00:00:00+05:30,60.15,64.3,56.1,60.65,524046,4
2015-03-23 00:00:00+05:30,60.4,60.9,54.0,55.5,324390,0
2015-03-24 00:00:00+05:30,57.45,57.6,55.05,55.3,87242,1
2015-03-25 00:00:00+05:30,54.3,55.1,53.15,53.55,87228,2
2015-03-26 00:00:00+05:30,54.8,54.8,52.0,52.35,68852,3
2015-03-27 00:00:00+05:30,53.05,57.45,52.15,52.7,126428,4
2015-03-30 00:00:00+05:30,53.05,54.5,52.0,53.75,89465,0
2015-03-31 00:00:00+05:30,53.7,55.0,53.65,53.85,183443,1
2015-04-01 00:00:00+05:30,53.15,56.95,53.15,56.1,125260,2
2015-04-06 00:00:00+05:30,56.9,57.0,54.65,55.85,33049,0
2015-04-07 00:00:00+05:30,55.75,56.95,55.55,56.3,46224,1
2015-04-08 00:00:00+05:30,56.7,58.75,56.7,57.35,74151,2
2015-04-09 00:00:00+05:30,57.6,59.5,57.0,57.45,57887,3
2015-04-10 00:00:00+05:30,57.45,60.25,57.4,59.3,104637,4
2015-04-13 00:00:00+05:30,59.75,62.9,59.75,60.55,154504,0
2015-04-15 00:00:00+05:30,60.15,61.5,58.0,59.2,82568,2
2015-04-16 00:00:00+05:30,57.6,59.4,56.65,58.5,136685,3
2015-04-17 00:00:00+05:30,58.4,59.2,57.3,57.6,51428,4
2015-04-20 00:00:00+05:30,58.5,58.5,56.1,57.85,97657,0
2015-04-21 00:00:00+05:30,58.35,59.95,58.25,58.95,110162,1
2015-04-22 00:00:00+05:30,58.35,59.9,56.3,57.3,65731,2
2015-04-23 00:00:00+05:30,57.15,59.4,57.15,58.8,90252,3
2015-04-24 00:00:00+05:30,59.05,59.05,57.1,57.5,89990,4
2015-04-27 00:00:00+05:30,57.1,57.75,53.85,54.2,71947,0
2015-04-28 00:00:00+05:30,54.15,65.0,54.15,65.0,916149,1
2015-04-29 00:00:00+05:30,70.65,78.0,70.65,78.0,1052767,2
2015-04-30 00:00:00+05:30,83.9,92.45,81.55,83.9,4008595,3
2015-05-04 00:00:00+05:30,84.8,87.0,81.2,83.8,1193478,0
2015-05-05 00:00:00+05:30,84.4,85.0,82.1,84.4,904688,1
2015-05-06 00:00:00+05:30,84.8,87.75,81.8,82.95,861499,2
2015-05-07 00:00:00+05:30,83.8,83.8,79.9,81.25,334754,3
2015-05-08 00:00:00+05:30,84.7,84.7,79.7,81.25,330779,4
2015-05-11 00:00:00+05:30,81.25,84.7,81.25,83.0,416598,0
2015-05-12 00:00:00+05:30,83.0,84.35,82.0,82.85,278798,1
2015-05-13 00:00:00+05:30,83.2,83.6,82.0,82.65,131881,2
2015-05-14 00:00:00+05:30,83.5,89.0,83.1,88.3,835979,3
2015-05-15 00:00:00+05:30,91.0,92.6,88.75,89.95,886531,4
2015-05-18 00:00:00+05:30,90.5,94.8,87.15,92.4,664436,0
2015-05-19 00:00:00+05:30,91.7,95.25,90.1,93.25,862749,1
2015-05-20 00:00:00+05:30,93.0,94.4,90.05,90.7,337384,2
2015-05-21 00:00:00+05:30,90.15,90.85,87.5,88.05,327969,3
2015-05-22 00:00:00+05:30,88.15,88.6,84.7,85.6,366396,4
2015-05-25 00:00:00+05:30,85.0,89.4,82.5,84.35,443301,0
2015-05-26 00:00:00+05:30,83.8,85.2,83.45,84.4,263476,1
2015-05-27 00:00:00+05:30,84.25,84.25,82.25,83.05,162149,2
2015-05-28 00:00:00+05:30,83.4,84.1,81.59,82.1,165703,3
2015-05-29 00:00:00+05:30,82.6,84.3,81.59,83.2,284869,4
2015-06-01 00:00:00+05:30,83.5,83.9,81.0,81.34,169985,0
2015-06-02 00:00:00+05:30,81.55,82.5,79.0,79.34,250321,1
2015-06-03 00:00:00+05:30,80.15,80.25,72.55,76.4,378061,2
2015-06-04 00:00:00+05:30,77.5,78.0,74.15,76.34,373021,3
2015-06-05 00:00:00+05:30,77.84,78.2,75.15,76.2,218558,4
2015-06-08 00:00:00+05:30,76.55,81.8,76.55,79.65,469305,0
2015-06-09 00:00:00+05:30,78.84,79.7,77.0,77.65,199518,1
2015-06-10 00:00:00+05:30,77.5,78.3,75.65,76.2,219428,2
2015-06-11 00:00:00+05:30,76.8,78.0,73.59,74.25,210106,3
2015-06-12 00:00:00+05:30,74.0,77.0,73.65,74.25,102342,4
2015-06-15 00:00:00+05:30,74.0,76.75,73.7,75.2,109531,0
2015-06-16 00:00:00+05:30,77.7,77.7,75.2,76.15,161297,1
2015-06-17 00:00:00+05:30,76.45,77.7,76.0,76.8,131595,2
2015-06-18 00:00:00+05:30,76.75,77.34,74.8,76.55,150246,3
2015-06-19 00:00:00+05:30,76.9,81.84,76.09,78.0,829499,4
2015-06-22 00:00:00+05:30,78.65,80.9,78.09,79.9,305688,0
2015-06-23 00:00:00+05:30,79.09,82.75,79.09,82.25,852634,1
2015-06-24 00:00:00+05:30,83.0,92.8,82.4,85.05,3568391,2
2015-06-25 00:00:00+05:30,85.4,97.6,85.4,93.05,9812838,3
2015-06-26 00:00:00+05:30,95.3,106.4,95.3,105.2,9482213,4
2015-06-29 00:00:00+05:30,101.0,104.8,99.0,103.0,4932389,0
2015-06-30 00:00:00+05:30,102.95,117.0,102.85,114.75,9826394,1
2015-07-01 00:00:00+05:30,114.4,119.0,110.1,111.0,4884410,2
2015-07-02 00:00:00+05:30,111.7,115.6,111.1,112.85,2063643,3
2015-07-03 00:00:00+05:30,113.8,116.9,110.65,114.15,3176344,4
2015-07-06 00:00:00+05:30,111.0,125.5,110.7,124.2,5725391,0
2015-07-07 00:00:00+05:30,125.65,136.6,122.0,135.0,4719814,1
2015-07-08 00:00:00+05:30,134.0,140.6,130.6,131.5,4723617,2
2015-07-09 00:00:00+05:30,132.9,134.25,121.25,123.6,2505874,3
2015-07-10 00:00:00+05:30,125.4,131.3,122.8,123.95,2092887,4
2015-07-13 00:00:00+05:30,125.2,130.9,123.0,129.85,1579144,0
2015-07-14 00:00:00+05:30,130.19,132.19,125.7,127.65,1143054,1
